frame,time,intensity,motion,contrast,dynamics,color_arousal,color_valence,color_dominance,color_harmony,audio_volume,audio_brightness,audio_tempo,audio_energy,pleasure,arousal,dominance,boredom,engagement,stress_level,neural_activity,visual_engagement,cognitive_load,emotional_variability,narrative_tension,narrative_payoff,parameter
576,24.023999999999997,0.17774086414079518,0.04731354579997732,0.5468501334968668,0.23292051276925377,0.5138198274101307,0.5599772252332896,0.4039021650326797,0.5010100081699347,0.3176807178281285,0.6152469412038837,0.539691333789984,0.406950584840855,0.6316736878774353,0.295436025385785,0.31045938697945874,0.4864451433683898,0.27398988822112513,0.022851540956683864,0.24523373481569433,0.24182068247413538,0.3302529296644001,0.0005909895400515452,0,0,DATA
588,24.5245,0.17702883164261074,0.04657598297756806,0.5683481916099115,0.2312407942785256,0.5138198274101307,0.5599772252332896,0.4039021650326797,0.5010100081699347,0.3176807178281285,0.6152469412038837,0.539691333789984,0.406950584840855,0.6319743958198419,0.2950338694221615,0.3101194276918432,0.48649586737899825,0.27608620022544705,0.022801803790017176,0.24909591480970267,0.24766469643037536,0.3351096628213358,0.0003476077312152455,0.013972794893270418,0,DATA
600,25.025,0.17626527607570808,0.04618750159117876,0.5897786197150992,0.23008341747025388,0.5896053325844226,0.6674650814543484,0.43309478826252723,0.40310729847494553,0.3176807178281285,0.6152469412038837,0.539691333789984,0.406950584840855,0.6622427890356021,0.3107194039314867,0.3180310277408663,0.4635189035164556,0.28789963576415933,0.022039021045528018,0.25307389676280395,0.2536699835131682,0.3401011667213297,0.01795517592470282,0,0,DATA
612,25.525499999999997,0.17545009106072987,0.045520141307525686,0.6110937000160369,0.23315231595890976,0.5896053325844226,0.6674650814543484,0.43309478826252723,0.40310729847494553,0.3176807178281285,0.6152469412038837,0.539691333789984,0.406950584840855,0.6714634526598974,0.31523820340486153,0.3202333189024278,0.4566491719676205,0.2931194885772602,0.021749126896629337,0.25690693170653467,0.25994141633585827,0.3458620939502495,0.005313918086410537,0,0,DATA
624,26.026,0.17463327489560634,0.0449617278105978,0.6324567884164695,0.23402924899395242,0.5896053325844226,0.6674650814543484,0.43309478826252723,0.40310729847494553,0.3176807178281285,0.6152469412038837,0.539691333789984,0.406950584840855,0.6743469185815408,0.3164374874677341,0.32072247485622024,0.4546077969753625,0.29628301549171904,0.021640257002738358,0.2607928207548253,0.26605130752769646,0.3512128090163147,0.0015239686461028246,0,0,DATA
636,26.5265,0.17386259191176467,0.04434036358129335,0.6248706473875962,0.20214840906139864,0.5896053325844226,0.6674650814543484,0.43309478826252723,0.40310729847494553,0.3176807178281285,0.6152469412038837,0.539691333789984,0.406950584840855,0.6753424448461878,0.31662329070239065,0.32070737821575124,0.4540171322257107,0.29404785399635,0.02158677012748051,0.25887291026056053,0.26018469893728896,0.3427698328398058,0.00039880871325749984,0,0,DATA
648,27.026999999999997,0.1730813419117647,0.043952613888034286,0.6535703058866129,0.19693994052335906,0.5896053325844226,0.6674650814543484,0.43309478826252723,0.40310729847494553,0.3176807178281285,0.6152469412038837,0.539691333789984,0.406950584840855,0.6757225301611662,0.3165704617586751,0.3205387867236105,0.4538535040400793,0.2971272369575596,0.021557900356611027,0.26430149208306025,0.2679623997558864,0.34876676630296316,0.00020050191694490996,0.013185784166410286,0,DATA
660,27.527499999999996,0.17244359766476036,0.04332670180441276,0.675642197358329,0.20289866636491208,0.5896053325844226,0.6674650814543484,0.43309478826252723,0.40310729847494553,0.3176807178281285,0.6152469412038837,0.539691333789984,0.406950584840855,0.6759679972932202,0.31637935769214637,0.3203542829840974,0.4538263225073167,0.2997483850547707,0.02152857774649487,0.26833795669455396,0.2748019260987071,0.3553188231019591,0.00020702497936527417,0,0,DATA
672,28.028,0.17230899231799202,0.04185375618963114,0.7004836397564591,0.2042017957736235,0.5896053325844226,0.6674650814543484,0.43309478826252723,0.40310729847494553,0.3176807178281285,0.6152469412038837,0.539691333789984,0.406950584840855,0.6763509560119406,0.3159096017000489,0.3202706647394222,0.4538697211440052,0.3022531899975297,0.02147120652114258,0.2726901458589137,0.281768572443751,0.36155540720633983,0.0003121109851643711,0,0,DATA
684,28.528499999999998,0.17256643036265432,0.04023100646378476,0.7262013867316813,0.19294960162846564,0.5896053325844226,0.6674650814543484,0.43309478826252723,0.40310729847494553,0.3176807178281285,0.6152469412038837,0.539691333789984,0.406950584840855,0.6768066210699845,0.31531430497918267,0.32029964125539867,0.4539395369754164,0.3042930089236679,0.021400574086750206,0.27723608297255203,0.2877610648403957,0.36551673646670313,0.00035997943162885404,0,0,DATA
696,29.028999999999996,0.17345395334059546,0.00524978176455101,0.7281872548878853,0.17663284342178528,0.5896053325844226,0.6674650814543484,0.43309478826252723,0.40310729847494553,0.3176807178281285,0.6152469412038837,0.539691333789984,0.406950584840855,0.6842893777742367,0.30534097304713737,0.32049471403555924,0.455184824589313,0.29236864950127583,0.020243871604263667,0.26381827131968755,0.2729101641824836,0.35759142045732706,0.005883720472152705,0,0,DATA
708,29.5295,0.17364245756172839,0.008956783977835205,0.7293543590965577,0.1661230607265816,0.5896053325844226,0.6674650814543484,0.43309478826252723,0.40310729847494553,0.3176807178281285,0.6152469412038837,0.539691333789984,0.406950584840855,0.6857557343207226,0.3033869340872434,0.3205928217560453,0.45542866579601704,0.2915240880143881,0.020020896906975956,0.2655721938909623,0.2737298189051052,0.35635614072456034,0.001172834408955307,0.002687035193350561,0,DATA
720,30.029999999999998,0.1735858637436456,0.009405166568167403,0.7293553378366308,0.14890840277638953,0.5907439321214596,0.6653335573877605,0.4336392803649237,0.4017211328976035,0.3176807178281285,0.6152469412038837,0.539691333789984,0.406950584840855,0.6855046542020541,0.30316537542734595,0.3207628271590648,0.4556649851852999,0.2907698976582572,0.02002226091158732,0.2657404239114932,0.2721766810046242,0.35297505182628175,0.0002142147271951278,0,0,DATA
732,30.530499999999996,0.17330112166394332,0.0180853740219553,0.7282623332356158,0.1344811731308889,0.5907439321214596,0.6653335573877605,0.4336392803649237,0.4017211328976035,0.3176807178281285,0.6152469412038837,0.539691333789984,0.406950584840855,0.683606486601158,0.3055293659164373,0.3207540329432332,0.4554320737412023,0.29284609604000017,0.020300177001052622,0.268936957556865,0.27382119122534443,0.35108991165702585,0.0014236507686063622,0,0,DATA
